Nº;N.I.F.;Nombre o razón social;NIMA;Dirección;Municipio;Provincia;Teléfonos;e-mail;Número autorización;Tipo de instalación/centro;Código de actividad;Descripción de actividad;Código de operación de tratamiento;Descripción de operación de tratamiento;Código de proceso de tratamiento;Descripción de proceso de tratamiento;Tipo de proceso;Tipo de residuo;Código LER;Descripción código LER;Código LER extendido;Descripción código LER extendido
2217.0;P4220900G;AYUNTAMIENTO DE NAVALENO O.ADM.;4200001215;PABELLÓN La Rinconada, parcela 10251 del polígono 1, 42149;Navaleno;Soria;;;07G05174200001215;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;20 01 39;Plásticos. (Film transparente de embalado, plásticos, bolsos, DVDs, discos de música, celofán, mobiliario urbano de plásticos, muebles y enseres de plástico, gomas, etc.);;
2228.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G05190900002021;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;20 01 02;Vidrio.;;
2229.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G05190900002021;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;20 01 10;Ropa.;;
2230.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G05190900002021;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;20 01 25;Aceites y grasas comestibles.;;
2237.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G02210900002021;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 21*;Tubos fluorescentes y otros residuos que contienen mercurio.;20012131;Lámparas de descarga no LED. Lámparas fluorescentes. Doméstico y profesional.
2239.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G02210900002021;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 33*;Baterías y acumuladores especificados en los códigos 16 06 01, 16 06 02 ó 16 06 03 y baterías y acumuladores sin clasificar que contienen esas baterías.;;
2240.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G02210900002021;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013521;Monitores y pantallas CRT. Doméstico
2241.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G02210900002021;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013541;Grandes aparatos incluidos los equipos de informática y telecomunicaciones. Con dimensión exterior superior a 50cm. Con componentes peligrosos. Doméstico
2242.0;P0922400G;AYUNTAMIENTO DE MIRANDA DE EBRO O.ADM.;0900002021;C/ MONTAÑANA, PARCELA 60-61. POL. IND. LAS BAYAS, 09200;Miranda de Ebro;Burgos;;;07G02210900002021;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013551;Pequeños aparatos . Sin ninguna dimensión exterior superior a 50cm. Con componentes peligrosos y pilas incorporadas Doméstico
2250.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G05172400003024;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;17 09 04;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03.;;
2255.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G05172400003024;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;20 01 36;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 21 01 21, 20 01 23 y 20 01 35.;20013632;Lámparas LED. Doméstico
2261.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G05172400003024;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;N;20 01 40;Metales.;;
2264.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;06 13 01*;Productos fitosanitarios inorgánicos, conservantes de la madera y otros biocidas.;;
2266.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;13 02 05*;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes.;;
2267.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;15 01 10*;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas.;;
2268.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;15 01 11*;Envases metálicos, incluidos los recipientes a presión vacíos, que contienen una matriz porosa sólida peligrosa (por ejemplo, amianto).;;
2270.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;16 01 07*;Filtros de aceite.;;
2273.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 23*;Equipos desechados que contienen clorofluorocarbonos.;20012311;Grandes electrodomésticos con intercambio de temperatura con CFC, HCFC, HC, NH3. Doméstico
2274.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 23*;Equipos desechados que contienen clorofluorocarbonos.;20012312;Grandes electrodomésticos . Aire acondicionado. Doméstico
2275.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 23*;Equipos desechados que contienen clorofluorocarbonos.;20012341;Grandes aparatos. Con una dimensión exterior superior a 50 cm. Con componentes peligrosos. Doméstico
2276.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 33*;Baterías y acumuladores especificados en los códigos 16 06 01, 16 06 02 ó 16 06 03 y baterías y acumuladores sin clasificar que contienen esas baterías.;;
2277.0;P2411800B;AYUNTAMIENTO DE PONFERRADA O.ADM.;2400003024;CTRA. DE LOS MUELLES, 24400;Ponferrada;León;;;07G02212400003024;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;622;Almacenamiento de residuos previo a la valorización;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013513;Grandes electrodomésticos con aceite en circuitos o condensadores. Doméstico.
2283.0;P4902300E;AYUNTAMIENTO DE BENAVENTE O.ADM.;4900002897;CNO. PATACORINES, S/N, 49600;Benavente;Zamora;980630445;;07G05194900002897;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;08 03 13;Residuos de tintas distintos de los especificados en el código 08 03 12.;;
2285.0;P4902300E;AYUNTAMIENTO DE BENAVENTE O.ADM.;4900002897;CNO. PATACORINES, S/N, 49600;Benavente;Zamora;980630445;;07G05194900002897;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;09 01 07;Películas y papel fotográfico que contienen plata o compuestos de plata.;;
2291.0;P4902300E;AYUNTAMIENTO DE BENAVENTE O.ADM.;4900002897;CNO. PATACORINES, S/N, 49600;Benavente;Zamora;980630445;;07G05194900002897;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;17 09 04;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03.;;
2292.0;P4902300E;AYUNTAMIENTO DE BENAVENTE O.ADM.;4900002897;CNO. PATACORINES, S/N, 49600;Benavente;Zamora;980630445;;07G05194900002897;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 01;Papel y cartón.;;
2293.0;P4902300E;AYUNTAMIENTO DE BENAVENTE O.ADM.;4900002897;CNO. PATACORINES, S/N, 49600;Benavente;Zamora;980630445;;07G05194900002897;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 02;Vidrio.;;
2294.0;P4902300E;AYUNTAMIENTO DE BENAVENTE O.ADM.;4900002897;CNO. PATACORINES, S/N, 49600;Benavente;Zamora;980630445;;07G05194900002897;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 10;Ropa.;;
