NUM_REG,NOMBRE_COMERCIAL,TELEFONO,CALLE,LOCALIDAD,MUNICIPIO,CODIGO_POSTAL,NUMERO,PROVINCIA
37-E1-00234,SANCHEZ SANCHEZ  FELISA,,CALLE ERAS                                              ,SEPULCRO-HILARIO,SEPULCRO-HILARIO,37638,S/N,SALAMANCA
37-E1-00239,HEBRERO GOMEZ  MARIA BELEN,,CMNO  AGUAS                                             ,SALAMANCA,SALAMANCA,37003,59,SALAMANCA
37-E1-00240,MIGUEL DEL CORRAL RUBIO  LUIS,,AVDA  JUAN PABLO II                                     ,SALAMANCA,SALAMANCA,37008,4,SALAMANCA
37-E1-00241,FUENTES DE FRUTOS  JOSE ENRIQUE,,CALLE SUMATRA                                           ,SALAMANCA,SALAMANCA,37003,1,SALAMANCA
37-E1-00242,FERRERO DEL BARRIO  CLARA / FERRERO RABANO  JUAN JOSE,,CALLE REINA SOFIA                                       ,GUIJUELO,GUIJUELO,37770,21,SALAMANCA
37-E1-00243,MELGAR VICENTE  MARIA JOSEFA,,CALLE SAN BRUNO,SALAMANCA,SALAMANCA,37006,62,SALAMANCA
37-E1-00244,GONZALEZ CARBALLO  ANA / REYES GONZALEZ  FRANCISCO,,AVDA  CIPRESES                                          ,SALAMANCA,SALAMANCA,37004,48,SALAMANCA
37-E1-00245,NAFRIA CABALLERO  ANA,,PLAZA ESPAÑA                                            ,POVEDA DE LAS CINTAS,POVEDA DE LAS CINTAS,37406,4,SALAMANCA
37-E1-00246,MARCOS RAMOS  EVA,,CALLE CORAZON DE MARIA                                  ,ALDEA DEL OBISPO,ALDEA DEL OBISPO,,4,SALAMANCA
37-E1-00247,SANCHEZ PEREZ  RAQUEL,,CALLE SAN CRISTOBAL                                     ,SANTIZ,SANTIZ,37110,23,SALAMANCA
37-E1-00248,FIZ DEL TESO  EMILIO,,CALLE SALIDA DE SALAMANCA                               ,PARADA DE RUBIALES,PARADA DE RUBIALES,37419,12,SALAMANCA
37-E1-00249,REY MARTIN  ELISABETH,,CALLE LODO                                              ,HUERTA,HUERTA,37338,15,SALAMANCA
37-E1-00250,SAGRADO IGLESIAS  JESUS,,CALLE COMUNEROS                                         ,SANDO,SANDO,37468,17,SALAMANCA
37-E1-00251,ORTEGA MONTERO  INMACULADA,,CALLE PAVOS                                             ,VALDELAGUA,SANTA MARTA DE TORMES,37194,30,SALAMANCA
37-E1-00253,CUADRADO SANCHEZ  JOSE JAVIER,,PLAZA ESPAÑA                                            ,NUEVO POBLADO,FUENTES DE OÑORO,37480,10,SALAMANCA
37-E1-00254,RAMIRO DE LA CAL  MANUEL / RODRIGO CURIEL  ANA,,AVDA  SALAMANCA                                         ,CIUDAD RODRIGO,CIUDAD RODRIGO,,59,SALAMANCA
37-E1-00255,VAQUERO SANCHEZ  MARIA VICTORIA,,AVDA  LASALLE                                           ,SALAMANCA,SALAMANCA,37008,46,SALAMANCA
37-E1-00256,ROLDAN SANZ  RAFAEL,,CALLE ERMITA                                            ,VILLAR DE PERALONSO,VILLAR DE PERALONSO,37147,5,SALAMANCA
37-E1-00257,GALVAN CALDERON  EDUARDO,,CALLE CAMPANARIO                                        ,ALARAZ,ALARAZ,,12,SALAMANCA
37-E1-00258,ALVAREZ DEL CASTILLO  JORGE,,CALLE CALVO SOTELO                                      ,VALDECARROS,VALDECARROS,37881,4,SALAMANCA
37-E1-00259,SAYAGUES VEGA  MARIANO,,PASEO ESTACION                                          ,PEÑARANDA DE BRACAMONTE,PEÑARANDA DE BRACAMONTE,37300,8,SALAMANCA
37-E1-00260,CERRO SANTOS  MARIA CARMEN,,CALLE BODEGUITAS                                        ,SAN ESTEBAN DE LA SIERRA,SAN ESTEBAN DE LA SIERRA,37671,4,SALAMANCA
37-E1-00261,HERRERO MARTIN  JESUS ALBERTO,,CALLE CHORRO                                            ,ROBLEDA,ROBLEDA,37521,19,SALAMANCA
37-E1-00262,LANTADA PUEBLA  MARIA NIEVES,,CALLE NUEVA                                             ,MONTEJO,MONTEJO,37795,27,SALAMANCA
37-E1-00263,DE SANDE MEDEL  MARIA JOSEFA,,CALLE RICARDO PEREZ FERNANDEZ                           ,SALAMANCA,SALAMANCA,37003,6,SALAMANCA
37-E1-00264,BALLESTERO VEGA  JESUS MARIA,,CALLE MONSEÑOR ROMERO                                   ,SANTA MARTA DE TORMES,SANTA MARTA DE TORMES,37900,2,SALAMANCA
37-E1-00265,FERNANDEZ MOLINERO  CARMEN ROSARIO,,CTRA  MATA                                              ,VILLARES DE LA REINA,VILLARES DE LA REINA,37184,78,SALAMANCA
37-E1-00266,MARTIN SANCHEZ  ELENA,,CALLE FILIBERTO VILLALOBOS                              ,GUIJUELO,GUIJUELO,,38,SALAMANCA
37-E1-00267,CAMELO QUITERIO  LUIS MIGUEL,,CALLE CASABLANCA                                        ,SALAMANCA,SALAMANCA,37008,10,SALAMANCA
37-E1-00268,REVILLA BOTON  YASMINA / ROS ARJONA  JOSE ANTONIO,,CALLE CARRETERA SALAMANCA,BEJAR,BEJAR,,2,SALAMANCA
37-E1-00269,FERNANDEZ DE GATTA GARCIA  MARIA MAR,,CALLE LIBERTAD                                          ,BEJAR,BEJAR,37700,73,SALAMANCA
37-E1-00270,MARTIN SIMON  SANDRA / SANCHO SANCHEZ  MARIA JESUS,,CTRA  MADRID                                            ,SANTA MARTA DE TORMES,SANTA MARTA DE TORMES,37900,103,SALAMANCA
37-E1-00271,VICENTE HERNANDEZ  MANUELA,,CALLE FRANCISCO MALDONADO                               ,SANTA MARTA DE TORMES,SANTA MARTA DE TORMES,37900,4,SALAMANCA
40-E1-00001,TAMAYO BARBERO  JOSE MARIA / TAMAYO SANTAMARIA  PALOMA,921435006,CALLE SANTO TOMAS                                       ,SEGOVIA,SEGOVIA,40002,5,SEGOVIA
40-E1-00002,RUANO VAZQUEZ  MARTA ISABEL,921428918,CALLE MUERTE Y VIDA                                     ,SEGOVIA,SEGOVIA,40005,2,SEGOVIA
40-E1-00003,MATEOS RODRIGUEZ  LUIS TEOFILO,921428220,CALLE SAN FRANCISCO                                     ,SEGOVIA,SEGOVIA,40001,9,SEGOVIA
40-E1-00004,GARCIA GONZALEZ  AURORA ESTEFANIA,921462711,CALLE JUAN BRAVO                                        ,SEGOVIA,SEGOVIA,40001,31,SEGOVIA
40-E1-00005,LOPEZ CUERDO  MARIA ANGELES,,PLAZA CORPUS (DEL)                                      ,SEGOVIA,SEGOVIA,40001,1,SEGOVIA
40-E1-00006,SANTIAGO GARCIA  JAVIER,921462787,CALLE CERVANTES                                         ,SEGOVIA,SEGOVIA,40001,27,SEGOVIA
40-E1-00007,SERRANO VELASCO  PABLO,921460325,CALLE CRONISTA LECEA (DEL)                              ,SEGOVIA,SEGOVIA,40001,6,SEGOVIA
40-E1-00008,ALCARAZ GARCIA DE LA BARRERA  FRANCISCO JAVIER,921143093,CALLE RESINA                                            ,CUELLAR,CUELLAR,40200,14,SEGOVIA
40-E1-00009,CABRERIZO IZQUIERDO  CESAR,921140606,CALLE SANTA MARINA                                      ,CUELLAR,CUELLAR,40200,5,SEGOVIA
40-E1-00010,GUTIERREZ MIGUEL  CESAR,921550131,CALLE RICARDO PROVENCIO                                 ,RIAZA,RIAZA,40500,16,SEGOVIA
40-E1-00011,TRIBIÑO MENDIOLA  PILAR,,PLAZA C/ MAYOR,NAVA DE LA ASUNCION,NAVA DE LA ASUNCION,40450,10,SEGOVIA
40-E1-00012,PALOMO COLLAZO  MARIA DOLORES,921440673,CALLE JOSE ZORRILLA                                     ,SEGOVIA,SEGOVIA,40002,41,SEGOVIA
40-E1-00013,RUIZ CARRASCO  FRANCISCO,921540018,PLAZA ESPAÑA                                            ,SEPULVEDA,SEPULVEDA,40300,2,SEGOVIA
40-E1-00014,FERNANDEZ OLALLA  MARIANA,921442366,AVDA  VICENTE ALEIXANDRE                                ,SEGOVIA,SEGOVIA,40006,13,SEGOVIA
40-E1-00015,BAUTISTA SALCEDO  MARIA DEL CARMEN,921520005,CALLE INGENIERO MARTIN GIL                              ,CANTALEJO,CANTALEJO,40320,10,SEGOVIA
40-E1-00016,CABAÑAS DE ORO  CRISTINA / DE ORO SANZ  LUISA MARIA,921520053,CALLE FRONTON                                           ,CANTALEJO,CANTALEJO,,15,SEGOVIA
40-E1-00017,BARTOLOME SANCHEZ  MARIA JESUS,921181171,CALLE MARQUES DE PERALES                                ,ESPINAR (EL),ESPINAR  EL,40400,2,SEGOVIA
40-E1-00018,CARDIEL CARDIEL  MARIA MERCEDES,921178014,CALLE ETREROS                                           ,SANGARCIA,SANGARCIA,40134,2,SEGOVIA
40-E1-00019,ANTON ELOSEGUI  ROSA MARIA,921420575,PLAZA RAMIRO LEDESMA                                    ,SEGOVIA,SEGOVIA,40005,1,SEGOVIA
40-E1-00020,BENAVENT ATIENZA  CARLOS,921422141,CALLE JOSE ZORRILLA                                     ,SEGOVIA,SEGOVIA,40002,117,SEGOVIA
40-E1-00021,SEISDEDOS MARTIN  ROSARIO,921560287,PLAZA POSITO REAL                                       ,CARBONERO EL MAYOR,CARBONERO EL MAYOR,40270,1,SEGOVIA
40-E1-00022,CUELLAR BASTERRECHEA  BEGOÑA,,CALLE SANTA CATALINA                                    ,SEGOVIA,SEGOVIA,40003,16,SEGOVIA
40-E1-00023,CHAMORRO GARCIA  MIRIAM,921570030,CALLE FLORENTINO TRAPERO,AGUILAFUENTE,AGUILAFUENTE,,5,SEGOVIA
40-E1-00024,MARTIN ELIO  BEATRIZ,921495049,CALLE MARISCUELA                                        ,ABADES,ABADES,40141,S/N,SEGOVIA
40-E1-00025,PEREZ SOPEÑA  CARMEN,921430483,CALLE EZEQUIEL GONZALEZ,SEGOVIA,SEGOVIA,,21,SEGOVIA
40-E1-00026,DE LA PEÑA BUQUERIN  LUIS,921553003,PLAZA MAYOR                                             ,AYLLON,AYLLON,40520,12,SEGOVIA
40-E1-00027,CASADO RATA  MARIA CORAL,921566012,PLAZA MAYOR                                             ,BERNARDOS,BERNARDOS,40430,8,SEGOVIA
40-E1-00028,VALADES CABELLO  M BEGOÑA,921480199,PLAZA POBOS (LOS)                                       ,LOSA (LA),LOSA  LA,,2,SEGOVIA
40-E1-00029,USEROS HERNANDEZ  PEDRO,921421849,CALLE SANTA TERESA DE JESUS                             ,SEGOVIA,SEGOVIA,40004,24,SEGOVIA
40-E1-00030,VILLAS MIGUEL  PILAR,921543849,CALLE BAYONA                                            ,BOCEGUILLAS,BOCEGUILLAS,40560,21,SEGOVIA
40-E1-00031,GIL GARCIA  BLANCA,921160183,CTRA  SEGOVIA                                           ,SANCHONUÑO,SANCHONUÑO,40297,18,SEGOVIA
40-E1-00032,HERRERO ISERN  SANDRA,921427938,CTRA  VILLACASTIN                                       ,SEGOVIA,SEGOVIA,40006,10,SEGOVIA
40-E1-00033,POSTIGO RUBIO  PAULA,,AVDA  VIA ROMA (LA)                                     ,SEGOVIA,SEGOVIA,40003,30,SEGOVIA
40-E1-00034,COVISA NAGER  ENRIQUE,921496025,PLAZA MAYOR                                             ,CANTIMPALOS,CANTIMPALOS,40360,17,SEGOVIA
40-E1-00035,RODRIGUEZ DEL FRESNO  MARIA PERPETUO SOCORRO,921434858,AVDA  MARQUES DE LOZOYA (DEL)                           ,SEGOVIA,SEGOVIA,40004,13,SEGOVIA
40-E1-00036,CABALLERO SERRANO  MARIO,921557110,CALLE REAL                                              ,CEREZO DE ABAJO,CEREZO DE ABAJO,40591,S/N,SEGOVIA
40-E1-00037,MARTIN DE SANTOS  MARIA EUGENIA,921520534,CALLE FRAGUA                                            ,CABEZUELA,CABEZUELA,40396,26,SEGOVIA
40-E1-00038,MAROTO ARENAS  ANA ISABEL,921586677,CALLE PLAZA DEL ARCO,COCA,COCA,40480,2,SEGOVIA
40-E1-00039,LOBO RUJAS  DANIEL,921160023,CALLE ALTA                                              ,GOMEZSERRACIN,GOMEZSERRACIN,40240,4,SEGOVIA
40-E1-00040,DEL ESTAL PADILLO  JOSE EMILIO,921155108,URB   PINAR                                             ,CHAÑE,CHAÑE,40216,S/N,SEGOVIA
40-E1-00041,AVELLON SENOVILLA  PATRICIA,921574392,CALLE SANTILLANA                                        ,FUENTEPELAYO,FUENTEPELAYO,40260,3,SEGOVIA
40-E1-00042,GARCIA GARCIA  MATILDE,921570261,CALLE CRUZ                                              ,ESCALONA DEL PRADO,ESCALONA DEL PRADO,40350,6,SEGOVIA
40-E1-00043,BALLESTEROS GARCIA  DANIEL,921533507,CALLE REAL                                              ,FUENTIDUEÑA,FUENTIDUEÑA,40357,36,SEGOVIA
40-E1-00044,PRIETO PEREZ  PALOMA MARIA,921169514,PLAZA MERCADO                                           ,FUENTESAUCO DE FUENTIDUEÑA,FUENTESAUCO DE FUENTIDUEÑA,40355,S/N,SEGOVIA
40-E1-00045,MIGUEL SANZ  MARIA BEGOÑA,921521676,AVDA  GENERALISIMO                                      ,FUENTERREBOLLO,FUENTERREBOLLO,40330,13,SEGOVIA
40-E1-00046,BURGOS BURGOS  MARIA ISABEL,921148191,PLAZA MAYOR                                             ,HONTALBILLA,HONTALBILLA,40353,1,SEGOVIA
40-E1-00047,SACRISTAN RODRIGUEZ  MARIA ANTONIA,921169250,CALLE LABRADOR                                          ,LASTRAS DE CUELLAR,LASTRAS DE CUELLAR,40352,3,SEGOVIA
40-E1-00048,ESTEVEZ SANCHEZ  MARIA DOLORES,920311179,CALLE SAN JUAN                                          ,MARTIN MUÑOZ DE LAS POSADAS,MARTIN MUÑOZ DE LAS POSADAS,40446,17,SEGOVIA
40-E1-00050,FRIAS LOPEZ  MARIA ISABEL,921577273,CALLE REAL,MOZONCILLO,MOZONCILLO,,16,SEGOVIA
40-E1-00051,DE PABLO HERRERO  GEMA,921500592,CALLE IGLESIA                                           ,MUÑOVEROS,MUÑOVEROS,40183,16,SEGOVIA
40-E1-00052,ARRANZ MONTALVILLO  MANUELA,921582466,CALLE SIN NOMBRE                                        ,SAMBOAL,SAMBOAL,,S/N,SEGOVIA
40-E1-00053,VICENTE REBOLLO  JAVIER,921580833,CALLE ELIAS VIRSEDA,NAVA DE LA ASUNCION,NAVA DE LA ASUNCION,40450,3,SEGOVIA
40-E1-00054,CUBERO DE BLAS  SERGIO,921591585,CALLE FRANCO                                            ,NAVAS DE ORO,NAVAS DE ORO,40470,1,SEGOVIA
40-E1-00055,TOMERO DIEZ  CARMEN ISABEL,921575109,PLAZA MAYOR                                             ,NAVALMANZANO,NAVALMANZANO,40280,S/N,SEGOVIA
40-E1-00057,CARRASCO HERRERO  MONICA,921506193,CALLE FRAGUA                                            ,TORRE VAL DE SAN PEDRO,TORRE VAL DE SAN PEDRO,40171,10,SEGOVIA
40-E1-00058,SANTOS DEL CURA  JESUS,921164027,CALLE REAL,OLOMBRADA,OLOMBRADA,40220,3,SEGOVIA
40-E1-00059,TOVAR MARTIN  FRANCISCA INES,921483137,CALLE MARTIRES                                          ,OTERO DE HERREROS,OTERO DE HERREROS,40422,1,SEGOVIA
40-E1-00061,TOMERO DIEZ  ANA BELEN,921507050,CALLE PLAZA                                             ,PRADENA,PRADENA,40165,S/N,SEGOVIA
40-E1-00062,HERNANDO BAYON  GLORIA,921527501,CALLE MANUEL SANZ BURGOS                                ,SACRAMENIA,SACRAMENIA,40237,7,SEGOVIA
40-E1-00063,MINGUEZ DEL POZO  CRISTINA,921470038,CALLE VALENCIANA                                        ,SAN ILDEFONSO O LA GRANJA,REAL SITIO DE SAN ILDEFONSO,40100,3,SEGOVIA
40-E1-00064,MONEDERO MARTINEZ PARDO  LAURA,921470017,PLAZA DOLORES (DE) (LOS)                                ,SAN ILDEFONSO O LA GRANJA,REAL SITIO DE SAN ILDEFONSO,40100,13,SEGOVIA
40-E1-00065,DIEGO BARQUIN  ALBERTO JESUS,920309649,CALLE CONSISTORIO                                       ,RAPARIEGOS,RAPARIEGOS,40466,4,SEGOVIA
40-E1-00068,MAROTO GOMEZ  AMPARO,921596007,PLAZA IGLESIA                                           ,SANTIUSTE DE SAN JUAN BAUTISTA,SANTIUSTE DE SAN JUAN BAUTISTA,40460,5,SEGOVIA
40-E1-00069,GARCIA NIETO  SILVIA,921401105,CALLE CRTA. DE SORIA,TORRECABALLEROS,TORRECABALLEROS,40160,20,SEGOVIA
40-E1-00070,GALLEGO ESTEBAN  FERNANDO,921154099,CALLE POVEDAS                                           ,TORRECILLA DEL PINAR,TORRECILLA DEL PINAR,40359,4,SEGOVIA
40-E1-00071,MARTIN CUESTA  MARIA JESUS,921506113,CALLE REINA                                             ,NAVAFRIA,NAVAFRIA,40161,1,SEGOVIA
40-E1-00072,CACERES ALVAREZ  MARIA MABEL,921500057,PLAZA ESPAÑA                                            ,TUREGANO,TUREGANO,,4,SEGOVIA
40-E1-00073,LAZARO ALVAREZ  FRANCISCA,921150437,CALLE CONSTANTINO ARRANZ                                ,VALLELADO,VALLELADO,40213,4,SEGOVIA
40-E1-00074,MELLADO ALCEDO  MARIA,921167132,PLAZA MAYOR                                             ,VILLAVERDE DE ISCAR,VILLAVERDE DE ISCAR,40219,7,SEGOVIA
40-E1-00075,ALONSO ARCONES  MARIA,921490196,CALLE PRADO                                             ,VALVERDE DEL MAJANO,VALVERDE DEL MAJANO,,S/N,SEGOVIA
40-E1-00076,CASLA FRANCISCO  MARIA DOLORES,921500291,CALLE ELEUTERIO ADRADOS,VEGANZONES,VEGANZONES,40395,42,SEGOVIA
40-E1-00077,HERRADON GIL GALLARDO  CRISTINA,921198173,CALLE IGLESIA                                           ,VILLACASTIN,VILLACASTIN,40150,18,SEGOVIA
40-E1-00078,BENITO SANZ  MARIA SOL,921574353,CALLE CAÑO                                              ,ZARZUELA DEL PINAR,ZARZUELA DEL PINAR,40293,7,SEGOVIA
40-E1-00079,RODRIGUEZ LLORENTE  LUCIA,921532615,CALLE ARENAL                                            ,NAVALILLA,NAVALILLA,40331,S/N,SEGOVIA
40-E1-00080,GOMEZ ROAN  MARIA DOLORES,921594461,CALLE AYUNTAMIENTO VIEJO,NIEVA,NIEVA,,12,SEGOVIA
40-E1-00081,REVIRIEGO MORCUENDE  MARIA ANTONIA,921198297,AVDA  SAN ANTONIO                                       ,ZARZUELA DEL MONTE,ZARZUELA DEL MONTE,40152,2,SEGOVIA
40-E1-00082,REDONDO MONTORO  FERNANDO,921142248,AVDA  CAMILO JOSE CELA                                  ,CUELLAR,CUELLAR,40200,46,SEGOVIA
40-E1-00083,DEL RIO HERRERO  VICTOR,921441863,PLAZA COSTANA                                           ,LASTRILLA (LA),LASTRILLA  LA,40196,5,SEGOVIA
40-E1-00084,LAPORTA SANCHEZ  MARIA TERESA,921504134,PLAZA MAYOR                                             ,ARCONES,ARCONES,40164,3,SEGOVIA
40-E1-00085,TEJERIZO GARCIA  JAVIER,920311265,CALLE REAL                                              ,CODORNIZ,CODORNIZ,40463,14,SEGOVIA
40-E1-00086,DE LAS HERAS MARTIN  M EVA,921193128,CALLE DIANA                                             ,NAVAS DE SAN ANTONIO,NAVAS DE SAN ANTONIO,40408,21,SEGOVIA
40-E1-00087,GONZALEZ GOMEZ  MARIA ISABEL,921494007,CALLE DOCTOR LAURENTINO CARDIEL                         ,VALSECA,VALSECA,40390,18,SEGOVIA
40-E1-00089,MUÑOZ MARTIN  ANA BELEN,921155499,CALLE CUELLAR                                           ,REMONDO,REMONDO,40216,5,SEGOVIA
40-E1-00090,GILSANZ PASCUAL  BEATRIZ OLGA,921562159,CALLE MAYOR S/N,ESCARABAJOSA DE CABEZAS,ESCARABAJOSA DE CABEZAS,,5,SEGOVIA
40-E1-00091,REGUERA BURGUEÑO  EVA MARIA,921406280,CALLE POZAS (LAS)                                       ,TRESCASAS,TRESCASAS,40194,15,SEGOVIA
40-E1-00092,AYUSO BORREGUERO  ANA MARIA,921509525,CALLE NUEVA                                             ,TORREIGLESIAS,TORREIGLESIAS,40192,9,SEGOVIA
40-E1-00093,SANCHEZ GUTIERREZ  LORENA,921144794,CTRA  BAHABON                                           ,CUELLAR,CUELLAR,40200,9,SEGOVIA
40-E1-00094,RUJAS GOMEZ  LAURA / RUJAS GOMEZ  SILVIA MANUELA,921441043,CALLE LARGA                                             ,SEGOVIA,SEGOVIA,40004,5,SEGOVIA
40-E1-00095,SANCHEZ MORILLAS  MARIA DOLORES,921489205,CALLE REAL                                              ,ORTIGOSA DEL MONTE,ORTIGOSA DEL MONTE,40421,42,SEGOVIA
40-E1-00096,APARICIO HERNAN  ANA MARIA,,AVDA  HONTANILLA                                        ,ESPINAR (EL),ESPINAR  EL,40400,12,SEGOVIA
40-E1-00097,GILARRANZ LUENGO  SEILA,,PLAZA TIRSO DE MOLINA                                   ,SEGOVIA,SEGOVIA,40006,3,SEGOVIA
40-E1-00098,BRICEÑO GONZALEZ  PALOMA,,CALLE GREGORIA DIEZ BENITO                              ,SEBULCOR,SEBULCOR,40380,1,SEGOVIA
40-E1-00099,GARCIA VALVERDE  PEDRO,,CALLE PLAZUELA                                          ,MARUGAN,MARUGAN,40142,6,SEGOVIA
40-E1-00100,CARRILLO MIGUEL  MONICA,921171105,TRVA  ALTO DEL LEON                                     ,SAN RAFAEL,ESPINAR  EL,40410,19,SEGOVIA
40-E1-00101,ARRANZ MARTIN  MARIA,921406173,CALLE CARRETERA TRESCASAS,San Cristobal de Segovia,SAN CRISTOBAL DE SEGOVIA,,44,SEGOVIA
40-E1-00103,SANZ DE PABLOS  DANIEL,,PASEO CONDE DE SEPULVEDA (DEL)                          ,SEGOVIA,SEGOVIA,40006,35,SEGOVIA
40-E1-00104,PALOMO PALOMO  MARIA MERCEDES,,PLAZA ESPRONCEDA                                        ,SEGOVIA,SEGOVIA,40006,7,SEGOVIA
40-E1-00105,DE ELIAS HERNANDEZ  REBECA MARIA,,AVDA  CONSTITUCION (LA)                                 ,SEGOVIA,SEGOVIA,40006,5,SEGOVIA
40-E1-00106,CARRIL BATALLA  PEDRO FRANCISCO,,CALLE CTRA. VILLACASTIN,SEGOVIA,SEGOVIA,,11,SEGOVIA
42-E1-00001,VALLECILLO AVILA  DORIS YAMILETH,622892000,CALLE RIO (DEL)                                         ,ALCUBILLA DE AVELLANEDA,ALCUBILLA DE AVELLANEDA,42353,0,SORIA
42-E1-00002,DEL VISO LARREA  BERTA,975250159,CALLE EGIDO,ALMARZA,ALMARZA,42160,35,SORIA
42-E1-00003,BENITO LOPEZ  MARIA TERESA,975301281,CALLE RONDA DE SAN FRANCISCO,ALMAZAN,ALMAZAN,42200,1,SORIA
42-E1-00004,AIT SERHANE BAKOUR  ADNAN,975300158,CALLE JUSTO Y SANCHEZ,ALMAZAN,ALMAZAN,42200,2,SORIA
42-E1-00005,HERNANDEZ RAMOS  ADRIANA,975310064,CALLE MERCED (LA),ALMAZAN,ALMAZAN,42200,35,SORIA
42-E1-00006,CARRASCOSA MARTINEZ  ANGELA,975301211,CALLE SAN SALVADOR                                      ,ALMAZAN,ALMAZAN,42200,1,SORIA
42-E1-00007,ALMARZA SISTIAGA  ENRIQUE,975320003,CALLE GERARDO DIEGO,ARCOS DE JALON,ARCOS DE JALON,42250,11,SORIA
42-E1-00008,GAVIDIA SANCHEZ  ISABEL,975251004,CALLE TABLADA (LA),ALMAJANO,ALMAJANO,42180,9,SORIA
42-E1-00009,NUÑEZ MOTILVA  JOSE MARIA,976647411,CALLE PUERTA DEL ZURO,AGREDA,AGREDA,42100,2,SORIA
42-E1-00010,LOPEZ VALIENTE  EDUARDO,637337350,CALLE CUATRO CALLES,ALMENAR DE SORIA,ALMENAR DE SORIA,42130,6,SORIA
42-E1-00011,RAMON VALLEJO  PABLO,975343024,CALLE MAYOR,BERLANGA DE DUERO,BERLANGA DE DUERO,42360,8,SORIA
42-E1-00012,SAN ROMAN IRIBERRI  FRANCISCO,975360533,CALLE MAYOR,BURGO DE OSMA (EL),BURGO DE OSMA-CIUDAD DE OSMA,42300,9,SORIA
42-E1-00013,CAMPOS MARQUES  ALMUDENA,975340052,CALLE ACOSTA,BURGO DE OSMA (EL),BURGO DE OSMA-CIUDAD DE OSMA,42300,17,SORIA
42-E1-00015,SERGHINI BENJELOUN  JALAL,975302036,CALLE SOLEDAD,BARAONA,BARAONA,42213,0,SORIA
42-E1-00016,MARTINEZ ZALAYA  ANA CRISTINA,,AVDA  ARGENTINA                                         ,CIDONES,CIDONES,42145,22,SORIA
42-E1-00017,GARCIA SANCHEZ  ALICIA,975370474,CALLE MANUEL CAMARA RODRIGO                             ,COVALEDA,COVALEDA,42157,60,SORIA
42-E1-00019,ESTEBARANZ GARCIA  JUANA,,CALLE ESCUELA                                           ,CABREJAS DEL PINAR,CABREJAS DEL PINAR,42147,6,SORIA
42-E1-00020,OTEO RUPEREZ  ESTEFANIA,,CALLE LAS HERAS                                         ,CUBO DE LA SOLANA,CUBO DE LA SOLANA,42191,0,SORIA
42-E1-00021,RODRIGUEZ LUQUE  ANGEL,,CTRA  ALAMEDA (LA)                                      ,DEZA,DEZA,,10,SORIA
42-E1-00022,DE LA ORDEN HERRERO  PATRICIA,975371041,CALLE ORIENTE                                           ,DURUELO DE LA SIERRA,DURUELO DE LA SIERRA,42158,6,SORIA
42-E1-00023,CRUZ LIAÑO  FELIPE JOSE,,PLAZA MAYOR                                             ,ESPEJON,ESPEJON,42142,6,SORIA
