﻿NUM_REG;NOMBRE_COMERCIAL;TELEFONO;CALLE;PROVINCIA;LOCALIDAD;MUNICIPIO;CODIGO_POSTAL;NUMERO
37-E1-00263;DE SANDE MEDEL, MARIA JOSEFA;;CALLE RICARDO PEREZ FERNANDEZ;SALAMANCA;SALAMANCA;SALAMANCA;37003;6
37-E1-00264;BALLESTERO VEGA, JESUS MARIA;;CALLE MONSEÑOR ROMERO;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;37900;2
37-E1-00265;FERNANDEZ MOLINERO, CARMEN ROSARIO;;CTRA  MATA;SALAMANCA;VILLARES DE LA REINA;VILLARES DE LA REINA;37184;78
37-E1-00270;MARTIN SIMON, SANDRA / SANCHO SANCHEZ, MARIA JESUS;;CTRA  MADRID;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;37900;103
40-E1-00002;RUANO VAZQUEZ, MARTA ISABEL;921428918;CALLE MUERTE Y VIDA;SEGOVIA;SEGOVIA;SEGOVIA;40005;2
40-E1-00004;GARCIA GONZALEZ, AURORA ESTEFANIA;921462711;CALLE JUAN BRAVO;SEGOVIA;SEGOVIA;SEGOVIA;40001;31
40-E1-00013;RUIZ CARRASCO, FRANCISCO;921540018;PLAZA ESPAÑA;SEGOVIA;SEPULVEDA;SEPÚLVEDA;40300;2
40-E1-00014;FERNANDEZ OLALLA, MARIANA;921442366;AVDA  VICENTE ALEIXANDRE;SEGOVIA;SEGOVIA;SEGOVIA;40006;13
40-E1-00022;CUELLAR BASTERRECHEA, BEGOÑA;;CALLE SANTA CATALINA;SEGOVIA;SEGOVIA;SEGOVIA;40003;16
40-E1-00026;DE LA PEÑA BUQUERIN, LUIS;921553003;PLAZA MAYOR;SEGOVIA;AYLLON;AYLLÓN;40520;12
40-E1-00028;VALADES CABELLO, M BEGOÑA;921480199;PLAZA POBOS (LOS);SEGOVIA;LOSA (LA);LOSA, LA;;2
40-E1-00031;GIL GARCIA, BLANCA;921160183;CTRA  SEGOVIA;SEGOVIA;SANCHONUÑO;SANCHONUÑO;40297;18
40-E1-00032;HERRERO ISERN, SANDRA;921427938;CTRA  VILLACASTIN;SEGOVIA;SEGOVIA;SEGOVIA;40006;10
40-E1-00034;COVISA NAGER, ENRIQUE;921496025;PLAZA MAYOR;SEGOVIA;CANTIMPALOS;CANTIMPALOS;40360;17
40-E1-00035;RODRIGUEZ DEL FRESNO, MARIA PERPETUO SOCORRO;921434858;AVDA  MARQUES DE LOZOYA (DEL);SEGOVIA;SEGOVIA;SEGOVIA;40004;13
40-E1-00041;AVELLON SENOVILLA, PATRICIA;921574392;CALLE SANTILLANA;SEGOVIA;FUENTEPELAYO;FUENTEPELAYO;40260;3
40-E1-00050;FRIAS LOPEZ, MARIA ISABEL;921577273;CALLE REAL;SEGOVIA;MOZONCILLO;MOZONCILLO;;16
40-E1-00052;ARRANZ MONTALVILLO, MANUELA;921582466;CALLE SIN NOMBRE;SEGOVIA;SAMBOAL;SAMBOAL;;S/N
40-E1-00053;VICENTE REBOLLO, JAVIER;921580833;CALLE ELIAS VIRSEDA;SEGOVIA;NAVA DE LA ASUNCION;NAVA DE LA ASUNCIÓN;40450;3
40-E1-00054;CUBERO DE BLAS, SERGIO;921591585;CALLE FRANCO;SEGOVIA;NAVAS DE ORO;NAVAS DE ORO;40470;1
40-E1-00064;MONEDERO MARTINEZ PARDO, LAURA;921470017;PLAZA DOLORES (DE) (LOS);SEGOVIA;SAN ILDEFONSO O LA GRANJA;REAL SITIO DE SAN ILDEFONSO;40100;13
40-E1-00065;DIEGO BARQUIN, ALBERTO JESUS;920309649;CALLE CONSISTORIO;SEGOVIA;RAPARIEGOS;RAPARIEGOS;40466;4
40-E1-00068;MAROTO GOMEZ, AMPARO;921596007;PLAZA IGLESIA;SEGOVIA;SANTIUSTE DE SAN JUAN BAUTISTA;SANTIUSTE DE SAN JUAN BAUTISTA;40460;5
40-E1-00069;GARCIA NIETO, SILVIA;921401105;CALLE CRTA. DE SORIA;SEGOVIA;TORRECABALLEROS;TORRECABALLEROS;40160;20
40-E1-00070;GALLEGO ESTEBAN, FERNANDO;921154099;CALLE POVEDAS;SEGOVIA;TORRECILLA DEL PINAR;TORRECILLA DEL PINAR;40359;4
40-E1-00073;LAZARO ALVAREZ, FRANCISCA;921150437;CALLE CONSTANTINO ARRANZ;SEGOVIA;VALLELADO;VALLELADO;40213;4
40-E1-00076;CASLA FRANCISCO, MARIA DOLORES;921500291;CALLE ELEUTERIO ADRADOS;SEGOVIA;VEGANZONES;VEGANZONES;40395;42
40-E1-00081;REVIRIEGO MORCUENDE, MARIA ANTONIA;921198297;AVDA  SAN ANTONIO;SEGOVIA;ZARZUELA DEL MONTE;ZARZUELA DEL MONTE;40152;2
40-E1-00082;REDONDO MONTORO, FERNANDO;921142248;AVDA  CAMILO JOSE CELA;SEGOVIA;CUELLAR;CUÉLLAR;40200;46
40-E1-00083;DEL RIO HERRERO, VICTOR;921441863;PLAZA COSTANA;SEGOVIA;LASTRILLA (LA);LASTRILLA, LA;40196;5
40-E1-00084;LAPORTA SANCHEZ, MARIA TERESA;921504134;PLAZA MAYOR;SEGOVIA;ARCONES;ARCONES;40164;3
40-E1-00090;GILSANZ PASCUAL, BEATRIZ OLGA;921562159;CALLE MAYOR S/N;SEGOVIA;ESCARABAJOSA DE CABEZAS;ESCARABAJOSA DE CABEZAS;;5
40-E1-00096;APARICIO HERNAN, ANA MARIA;;AVDA  HONTANILLA;SEGOVIA;ESPINAR (EL);ESPINAR, EL;40400;12
40-E1-00097;GILARRANZ LUENGO, SEILA;;PLAZA TIRSO DE MOLINA;SEGOVIA;SEGOVIA;SEGOVIA;40006;3
40-E1-00105;DE ELIAS HERNANDEZ, REBECA MARIA;;AVDA  CONSTITUCION (LA);SEGOVIA;SEGOVIA;SEGOVIA;40006;5
40-E1-00106;CARRIL BATALLA, PEDRO FRANCISCO;;CALLE CTRA. VILLACASTIN;SEGOVIA;SEGOVIA;SEGOVIA;;11
42-E1-00001;VALLECILLO AVILA, DORIS YAMILETH;622892000;CALLE RIO (DEL);SORIA;ALCUBILLA DE AVELLANEDA;ALCUBILLA DE AVELLANEDA;42353;0
42-E1-00007;ALMARZA SISTIAGA, ENRIQUE;975320003;CALLE GERARDO DIEGO;SORIA;ARCOS DE JALON;ARCOS DE JALÓN;42250;11
42-E1-00010;LOPEZ VALIENTE, EDUARDO;637337350;CALLE CUATRO CALLES;SORIA;ALMENAR DE SORIA;ALMENAR DE SORIA;42130;6
42-E1-00016;MARTINEZ ZALAYA, ANA CRISTINA;;AVDA  ARGENTINA;SORIA;CIDONES;CIDONES;42145;22
42-E1-00017;GARCIA SANCHEZ, ALICIA;975370474;CALLE MANUEL CAMARA RODRIGO;SORIA;COVALEDA;COVALEDA;42157;60
42-E1-00023;CRUZ LIAÑO, FELIPE JOSE;;PLAZA MAYOR;SORIA;ESPEJON;ESPEJÓN;42142;6
42-E1-00025;DE PEDRO BLAZQUEZ, SUSANA;975375031;CALLE ERAS (LAS);SORIA;FUENTEARMEGIL;FUENTEARMEGIL;42143;S/N
42-E1-00036;SUALDEA CALLEJA, PAOLA CLARA;;CALLE REAL;SORIA;OSMA;BURGO DE OSMA-CIUDAD DE OSMA;42300;151
42-E1-00039;CERDEIRAS URIA, MARIA JOSE;;CALLE FUENTE (LA);SORIA;RETORTILLO DE SORIA;RETORTILLO DE SORIA;42315;7
42-E1-00045;CABALLERO FERNANDEZ, JUAN JOSE;975381003;PLAZA MARISCAL DE GANTE;SORIA;SAN PEDRO MANRIQUE;SAN PEDRO MANRIQUE;42174;10
42-E1-00051;BARRIO ALONSO, DAVID;;PLAZA MAYOR;SORIA;TAJUECO;TAJUECO;42366;4
42-E1-00052;PARA ARENALES, PILAR;975308275;AVDA  RAMON Y CAJAL;SORIA;TARDELCUENDE;TARDELCUENDE;42294;10
42-E1-00053;BRAOJOS BRAOJOS, MARCO ANTONIO;975383138;PLAZA MAYOR;SORIA;CASTILRUIZ;CASTILRUIZ;42113;1
42-E1-00059;BUJARRABAL ANTON, MARIA ICIAR;975220435;AVDA  VALLADOLID;SORIA;SORIA;SORIA;42005;18
42-E1-00062;MARTINEZ GARCIA, RAQUEL;975211834;CALLE TEJERA (LA);SORIA;SORIA;SORIA;42001;2
42-E1-00063;CABEZON GARCIA, ANA;;CALLE FRANCISCO DE AGREDA;SORIA;SORIA;SORIA;;4
42-E1-00064;SAL DEL RIO ARGANZA, ELVIRA;;PLAZA RAMON BENITO ACEÑA;SORIA;VALDEAVELLANO DE TERA;VALDEAVELLANO DE TERA;;14
42-E1-00065;HERVAS HERNANDO, LAURA MAYELA;;CALLE RAMON BENITO ACEÑA;SORIA;GARRAY;GARRAY;42162;27
42-E1-00067;LOPEZ MARTIN, MARIA JOSE;;CALLE JORGE MANRIQUE;SORIA;SORIA;SORIA;42003;11
47-E1-00001;TORIO ABAD, MARIA ISABEL;983234098;CALLE LAS MERCEDES;VALLADOLID;VALLADOLID;VALLADOLID;;11
47-E1-00003;ARRANZ MADRIGAL, ESTHER;983293495;CALLE C/ LABRADORES;VALLADOLID;VALLADOLID;VALLADOLID;47004;15
47-E1-00008;CHANA GALVAN, CARMEN;983233329;CALLE PUENTE COLGANTE;VALLADOLID;VALLADOLID;VALLADOLID;47007;41
47-E1-00011;DE BENITO DEZA, MARIA PILAR;983352082;CALLE SANTIAGO;VALLADOLID;VALLADOLID;VALLADOLID;47001;19
47-E1-00020;COUPEAU BORRAS, PABLO;983305062;CALLE ANGUSTIAS;VALLADOLID;VALLADOLID;VALLADOLID;47003;26
47-E1-00025;GARCIA DEL POZO, VICTORINA;983291207;PLAZA SAN JUAN;VALLADOLID;VALLADOLID;VALLADOLID;47002;5
47-E1-00027;ARMENDIA PEREZ, MARIA ARRABAL;;CALLE CONDE DE BENAVENTE;VALLADOLID;VALLADOLID;VALLADOLID;47003;8
47-E1-00028;MINGUEZ IGLESIAS, ANA;983202263;CALLE PANADEROS;VALLADOLID;VALLADOLID;VALLADOLID;47004;39
47-E1-00033;GARCIA COLINO, MARIA DEL MAR;983230388;CALLE EMBAJADORES;VALLADOLID;VALLADOLID;VALLADOLID;47013;20
47-E1-00034;SOBRINO HEBRERO, CARMEN;983303601;CALLE DUQUE DE LA VICTORIA;VALLADOLID;VALLADOLID;VALLADOLID;47001;17
47-E1-00035;RODRIGUEZ ALVAREZ, EMILIO;983293286;CALLE LABRADORES;VALLADOLID;VALLADOLID;VALLADOLID;47004;49
47-E1-00036;DEL REAL LLORENTE, JUAN;983259003;CALLE PARAISO;VALLADOLID;VALLADOLID;VALLADOLID;47003;7
47-E1-00037;LOPEZ CASAMAYOR, MARIA PAZ;983352891;PLAZA RINCONADA;VALLADOLID;VALLADOLID;VALLADOLID;47001;1
47-E1-00042;RIVERA DE DIEGO, CARMEN;983293465;PLAZA CRUZ VERDE;VALLADOLID;VALLADOLID;VALLADOLID;47002;3
47-E1-00044;MOGOLLON MORILLA, PILAR;983291558;CALLE SANTA LUCIA;VALLADOLID;VALLADOLID;VALLADOLID;47005;19
47-E1-00045;SANTAMARIA VALDES, LORETO;983330596;PLAZA ARCES;VALLADOLID;VALLADOLID;VALLADOLID;47003;2
47-E1-00046;TEJEDOR TOQUERO, MARIA TERESA;983471881;CALLE BOLIVIA;VALLADOLID;VALLADOLID;VALLADOLID;47014;3
47-E1-00050;RODRIGUEZ BLANCO, MARIA EMMA;983220846;CALLE MAGALLANES;VALLADOLID;VALLADOLID;VALLADOLID;47006;25
47-E1-00052;DE LA CUESTA PUERTAS, ANA;983291764;PLAZA BATALLAS;VALLADOLID;VALLADOLID;VALLADOLID;47005;1
47-E1-00054;ALVAREZ CARBALLO, SALVIA;983379807;CALLE MARIA DE MOLINA;VALLADOLID;VALLADOLID;VALLADOLID;47001;14
47-E1-00058;COLINA RIVERA, PABLO;;CALLE VILLABAÑEZ;VALLADOLID;VALLADOLID;VALLADOLID;47012;3
47-E1-00061;NEBREDA CANTERO, ALFONSO FERNANDO;983356304;CALLE PROFESOR ADOLFO MIAJA DE LA MUELA;VALLADOLID;VALLADOLID;VALLADOLID;47014;10
47-E1-00065;SANTIAGO SASTRE, GENOVEVA;983337413;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;47008;14
47-E1-00073;SANZ VIDAL, MIGUEL A. / VIDAL CORCOBA, ROSARIO;983251589;CALLE SANTANDER;VALLADOLID;VALLADOLID;VALLADOLID;;93
47-E1-00075;NAVAS BARROCAL, EUSEBIO;983863385;CALLE PEÑARANDA;VALLADOLID;FRESNO EL VIEJO;FRESNO EL VIEJO;47480;15
47-E1-00077;REDONDO AVILA, MARIA ISABEL;983559233;CALLE PLAZA MAYOR;VALLADOLID;SERRADA;SERRADA;47239;10
47-E1-00080;RAMOS GOMEZ, JUAN;;CALLE SAN ROQUE;VALLADOLID;VILLAVICENCIO DE LOS CABALLEROS;VILLAVICENCIO DE LOS CABALLEROS;47676;S/N
47-E1-00081;RODRIGUEZ BURGOA, NATIVIDAD;983506364;CALLE ERAS;VALLADOLID;CASTRONUEVO DE ESGUEVA;CASTRONUEVO DE ESGUEVA;47171;1
47-E1-00082;SANCHEZ LEON, JOSE MARIA;983611789;CALLE REAL;VALLADOLID;ISCAR;ÍSCAR;47420;5
47-E1-00084;FERNANDEZ RODRIGUEZ, INMACULADA;983714433;CALLE PALACIO;VALLADOLID;VILLABRAGIMA;VILLABRÁGIMA;47820;3
47-E1-00092;DEL OLMO TORIBIO, HORTENSIA;983699178;CALLE MAYOR;VALLADOLID;COGECES DEL MONTE;COGECES DEL MONTE;47313;4
47-E1-00098;CUESTA RODRIGUEZ, PATRICIA;983866229;CALLE REAL;VALLADOLID;CASTRONUÑO;CASTRONUÑO;;S/N
47-E1-00101;PERAL PUPARELLI, MANUEL;983770581;CALLE SANTA MARIA;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;1
47-E1-00102;LOPEZ MUÑOYERRO, PETRA MARIA;983555602;CALLE ALTA;VALLADOLID;VILLANUEVA DE DUERO;VILLANUEVA DE DUERO;47239;2
47-E1-00103;RODRIGUEZ GARCIA, CONCEPCION;983560020;AVDA  D.MARCELO GONZALEZ MARTIN;VALLADOLID;VILLANUBLA;VILLANUBLA;;10
47-E1-00106;MERINO MIGUEL, MARIA CARMEN;;CALLE CASTILLA Y LEON;VALLADOLID;VALORIA LA BUENA;VALORIA LA BUENA;47200;20
47-E1-00118;REINA DE LA TORRE, MERCEDES;983373588;PLAZA RONDA;VALLADOLID;ZARATAN;ZARATÁN;47610;9
47-E1-00120;GONZALEZ ANDRES, MARIA NIEVES;983686399;PLAZA MAYOR;VALLADOLID;FOMBELLIDA;FOMBELLIDA;47184;S/N
47-E1-00123;GONZALEZ LAMAS, LETICIA / OBESO GRIFOL, DAVID;983700086;CALLE LAZARO ALONSO;VALLADOLID;MEDINA DE RIOSECO;MEDINA DE RIOSECO;47800;26
47-E1-00132;SANTANA DE MIGUEL, JOSE MANUEL;983558275;CALLE CONSTITUCION;VALLADOLID;ALDEAMAYOR DE SAN MARTIN;ALDEAMAYOR DE SAN MARTÍN;47162;5
47-E1-00134;BERNALDEZ MIGUEL, CRISTINA;983716046;CALLE ALEJANDRO NAJERA;VALLADOLID;VILLAFRECHOS;VILLAFRECHÓS;47810;10
47-E1-00141;DIEGO GARCIA, ARANZAZU;983232771;PLAZA EJERCITO;VALLADOLID;VALLADOLID;VALLADOLID;47007;1
47-E1-00142;BLANCO GUERRA, MARIA CARMEN / FERNANDEZ BLANCO, FRANCISCO JAVIER;983291813;CALLE SILIO;VALLADOLID;VALLADOLID;VALLADOLID;47005;6
47-E1-00143;SANCHEZ CONCELLON, RICARDO;983232050;CALLE ESPERANTO;VALLADOLID;VALLADOLID;VALLADOLID;47007;7
47-E1-00145;EGIDO HERNANDEZ, OLGA;983352029;CALLE IMPERIAL;VALLADOLID;VALLADOLID;VALLADOLID;47003;5
47-E1-00146;FERNANDEZ MANTECA, MARIA JESUS;983252530;CALLE TIRSO DE MOLINA;VALLADOLID;VALLADOLID;VALLADOLID;47011;23
47-E1-00147;RODRIGUEZ CARRASCAL, JAVIER;983236114;CALLE JOAQUIN MARIA JALON;VALLADOLID;VALLADOLID;VALLADOLID;47008;31
47-E1-00153;PEREZ MARTIN, JORGE;983255431;CALLE SOTO;VALLADOLID;VALLADOLID;VALLADOLID;47010;47
47-E1-00157;EL-ASI SECO, YASMIN;983343264;CALLE PROFESOR ADOLFO MIAJA DE LA MUELA;VALLADOLID;VALLADOLID;VALLADOLID;47014;17
47-E1-00164;TORANZO RODRIGUEZ, ELENA;983290230;CALLE SALUD;VALLADOLID;VALLADOLID;VALLADOLID;47012;31
47-E1-00166;NAVAS MUÑOZ, AURORA;983294024;CALLE CANTERAC;VALLADOLID;VALLADOLID;VALLADOLID;47012;51
47-E1-00167;JUNQUERA FLOREZ, ANGEL;983239941;CALLE GABILONDO;VALLADOLID;VALLADOLID;VALLADOLID;47007;26
47-E1-00168;REDONDO FERNANDEZ, TELESFORO;;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;47008;205
47-E1-00170;TOCINO RAMOS, JUAN PABLO;983402535;CALLE SAN CRISTOBAL;VALLADOLID;CISTERNIGA;CISTÉRNIGA;47193;24
47-E1-00177;LLANES GARCIA, MARIA;983290262;CALLE JUAN CARLOS I;VALLADOLID;VALLADOLID;VALLADOLID;;138
47-E1-00180;MARTIN ALONSO, CARMEN;983554039;CALLE CARDIEL;VALLADOLID;VIANA DE CEGA;VIANA DE CEGA;47150;44
47-E1-00183;GOMEZ ARQUEROS, EDUARDO;983298305;CALLE TRABAJO;VALLADOLID;VALLADOLID;VALLADOLID;47013;8
47-E1-00184;SANJUAN GONZALEZ, ANDREA INES;983235787;CALLE ARCA REAL;VALLADOLID;VALLADOLID;VALLADOLID;47013;44
47-E1-00187;ZAMORA CRESPO, FABRICIO MANUEL / CRESPO ALONSO, MARIA ISABEL;983273075;CALLE ARCA REAL;VALLADOLID;VALLADOLID;VALLADOLID;47013;83
47-E1-00188;CARRERA AGUADO, ALFONSO / HUERTA ALBARRAN, ALMUDENA;983295967;CALLE PALACIO VALDES;VALLADOLID;VALLADOLID;VALLADOLID;47005;7
47-E1-00195;GARCIA MORATE, ALICIA / VEGA FERNANDEZ, OLGA;983217084;CALLE SAN ISIDRO;VALLADOLID;VALLADOLID;VALLADOLID;47012;9
47-E1-00196;LLANES GARCIA, LUIS MANUEL;983201206;CALLE HUELVA;VALLADOLID;VALLADOLID;VALLADOLID;47012;16
47-E1-00197;AGUADO PASCUAL, CARMEN;983271676;CALLE EMBAJADORES;VALLADOLID;VALLADOLID;VALLADOLID;47013;92
47-E1-00198;MIRALLES FISURE, CARMEN;983299251;CALLE ALONSO PESQUERA;VALLADOLID;VALLADOLID;VALLADOLID;47002;1
47-E1-00199;GOMEZ ARQUEROS, CARLOS;983291673;CALLE TORTOLA;VALLADOLID;VALLADOLID;VALLADOLID;47012;15
47-E1-00202;PASCUAL PAINO, JESUS MANUEL;983336171;CALLE GARCIA MORATO;VALLADOLID;VALLADOLID;VALLADOLID;47007;40
47-E1-00203;JIMENEZ GOMEZ, VICENTE JESUS;983360099;AVDA  MIGUEL ANGEL BLANCO;VALLADOLID;VALLADOLID;VALLADOLID;47014;5
47-E1-00207;ORDAX CARBAJO, MARIA LUCIA / CHAVER ARNAZ, MARIA ANGELES;983400068;CALLE JESUS;VALLADOLID;SANTOVENIA DE PISUERGA;SANTOVENIA DE PISUERGA;;44
47-E1-00209;IGLESIAS GARCIA, BEATRIZ;;PLAZA MAYOR;VALLADOLID;SARDON DE DUERO;SARDÓN DE DUERO;47340;5
47-E1-00212;CAÑIBANO ALVAREZ, SANTOS;983681503;CALLE POZO;VALLADOLID;PARRILLA (LA);PARRILLA, LA;47328;3
47-E1-00218;LERA FLOREZ, GERARDO;;CALLE REAL;VALLADOLID;MEGECES;MEGECES;47440;1
47-E1-00220;LOPEZ ANTON, CARLOS;983565335;CALLE HOSPITAL;VALLADOLID;PEÑAFLOR DE HORNIJA;PEÑAFLOR DE HORNIJA;47640;6
47-E1-00221;FARMACIA LCDO. DIEGO SÁNCHEZ, MARÍA ANTONIA;983811802;CALLE REAL;VALLADOLID;POZAL DE GALLINAS;POZAL DE GALLINAS;47450;22
47-E1-00231;GARCIA GUTIERREZ, CRISTINA;983771892;PLAZA REAL;VALLADOLID;TORRECILLA DE LA ABADESA;TORRECILLA DE LA ABADESA;47114;2
47-E1-00232;PEREZ CUADRADO, ANA;983796122;CALLE LOS CASTILLOS;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;10
47-E1-00235;HERNANDEZ GARCIA, MARIA LUJAN;;CALLE ZARZA;VALLADOLID;AGUILAR DE CAMPOS;AGUILAR DE CAMPOS;;13
47-E1-00240;MILLARUELO FRONTELA, PILAR;983522529;CTRA  SORIA;VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;S/N
47-E1-00244;VIVAR COLLAZOS, RUTH;983246951;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;;179
47-E1-00247;SANTAMARIA ALONSO, BEATRIZ;983339182;CALLE MANUEL AZAÑA;VALLADOLID;VALLADOLID;VALLADOLID;47014;27
47-E1-00254;RUIZ CUADRADO, ANA BELEN;;CALLE MIRABEL;VALLADOLID;VALLADOLID;VALLADOLID;47010;28
47-E1-00256;DEL RIO VICENTE, ROSA MARIA;983540128;AVDA  MADRID;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;24
47-E1-00257;FERNANDEZ MELLADO LOPEZ, JULIAN JESUS;;CALLE GAMAZO;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;8
47-E1-00260;RUPEREZ GARCIA DEL CARRIZO, MIRIAN;983800833;PLAZA MAYOR DE LA HISPANIDAD;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;36
47-E1-00261;VICENTE FRANQUEIRA RODRIGUEZ, RAMON MARIA;983800778;CALLE VALLADOLID;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;21
47-E1-00263;FERNANDEZ ARIAS GONZALEZ, ANA MARIA / MATESANZ BERZAL, JESUS MANUEL;983527993;AVDA  DE LA LIBERTAD;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;31
47-E1-00264;CASADO CASTAÑEDA, MARIA CARMEN;983803285;CALLE ANGEL MOLINA;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;4
47-E1-00266;PINILLA MATEOS, JUAN CARLOS;983251530;CALLE TORRECILLA;VALLADOLID;VALLADOLID;VALLADOLID;47003;30
47-E1-00273;GARCIA VELASCO, ROSA MARIA;;CALLE NARCISO ALONSO CORTES;VALLADOLID;VALLADOLID;VALLADOLID;47006;12
47-E1-00277;COLOMA MILANO, CARLOS;;CALLE SAN ROQUE;VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;16
47-E1-00288;MONTEAGUDO PARRALEJO, MIGUEL A.;;CALLE COMUNIDAD DE CANARIAS;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;3
47-E1-00290;ALAGUERO CALERO, SARA;;CALLE HIEDRA;VALLADOLID;VALLADOLID;VALLADOLID;47009;2
47-E1-00291;BARTOLOME GALLEGO, MARIA SONSOLES;;CALLE 1 DE MAYO;VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;6
47-E1-00293;GARCIA ARROITA, JOSE TEODORO;;PASEO CAUCE;VALLADOLID;VALLADOLID;VALLADOLID;47012;59
49-E1-00001;CADENAS CASO, MARIA ANABEL;980590060;PLAZA MAYOR;ZAMORA;TABARA;TÁBARA;49140;15
49-E1-00005;YAGUE ALONSO, MARIA ANGEL;980650006;AVDA  PURISIMA;ZAMORA;POBLADURA DEL VALLE;POBLADURA DEL VALLE;49780;3
49-E1-00009;REDONDO PAYO, VANESA;980577686;CALLE CALVO SOTELO;ZAMORA;CASASECA DE LAS CHANAS;CASASECA DE LAS CHANAS;49151;8
49-E1-00010;FUENTES PASCUAL, AUREA;980557418;CALLE MAESTRO ANTON;ZAMORA;ZAMORA;ZAMORA;49005;1
49-E1-00012;DE PAULA BLANCO, ANA;;CALLE ALMARAZ;ZAMORA;BERMILLO DE SAYAGO;BERMILLO DE SAYAGO;49200;9
49-E1-00013;FERNANDEZ HERNAEZ, IRENE;980690094;PLAZA SANTA MARINA;ZAMORA;TORO;TORO;49800;23
49-E1-00014;RIOL SANTOS, MATURINA / SAN JOSE RIOL, RAFAEL;980690720;CALLE PUERTA DEL MERCADO;ZAMORA;TORO;TORO;49800;19
49-E1-00018;CARBAJO ARIAS, JOSE FELIX;980602161;AVDA  TORO;ZAMORA;BOVEDA DE TORO (LA);BÓVEDA DE TORO, LA;49155;1
49-E1-00020;TOLA CORRALES, MARIA TERESA;980600150;CALLE IGLESIA;ZAMORA;FUENTESAUCO;FUENTESAÚCO;49400;9
49-E1-00023;RIVAS CEACERO, MARIA DEL MAR;980681431;TRVA  FUENTE;ZAMORA;SAN VITERO;SAN VITERO;49523;S/N
49-E1-00024;ALVAREZ FORTUOSO, MARIA INMACULADA;980690614;CALLE TABLARREDONDA;ZAMORA;TORO;TORO;49800;6
49-E1-00025;RODRIGUEZ BERMUDEZ, AQUILINO;;CALLE PLAZA DE LA IGLESIA;ZAMORA;MANGANESES DE LA POLVOROSA;MANGANESES DE LA POLVOROSA;;1
49-E1-00032;GOMEZ HERNANDEZ, RAQUEL;;CTRA  ZAMORA;ZAMORA;PEÑAUSENDE;PEÑAUSENDE;49178;0
49-E1-00033;GIL CEPEDA MORAN, MARTA;;CALLE LA RUA;ZAMORA;BENAVENTE;BENAVENTE;49600;14
49-E1-00036;PASCUA GARCIA, IRENE;980527188;AVDA  GALICIA;ZAMORA;ZAMORA;ZAMORA;49032;40
49-E1-00037;ALVAREZ GONZALEZ, CARLOS JAVIER;980522941;AVDA  TRES CRUCES;ZAMORA;ZAMORA;ZAMORA;49008;4
49-E1-00038;GOMEZ VICENTE, BERTA MARIA;980560020;CALLE PLAZA MAYOR;ZAMORA;CORRALES;CORRALES DEL VINO;49700;2
49-E1-00041;GONZALEZ LEON, MERCEDES;980570004;CALLE SOLANA;ZAMORA;MORALES DEL VINO;MORALES DEL VINO;49190;12
49-E1-00046;CATALINA COELLO, JOSE MANUEL;980520060;AVDA  TRES CRUCES;ZAMORA;ZAMORA;ZAMORA;49008;25
49-E1-00050;GOMEZ FIDALGO, MARIA JOSE;980500245;CALLE ARROYO;ZAMORA;CORESES;CORESES;49530;3
49-E1-00052;MACIAS HERNANDEZ, ENRIQUE JUAN;980681065;CALLE NUEVA;ZAMORA;TRABAZOS;TRABAZOS;49516;42
49-E1-00056;TURRION HERNANDEZ, EVA;980645214;CALLE BENAVENTE;ZAMORA;SANTA CROYA DE TERA;SANTA CROYA DE TERA;49626;2
49-E1-00074;PEREZ ALONSO, MARIA PILAR;980583095;CALLE MAGDALENA;ZAMORA;BELVER DE LOS MONTES;BELVER DE LOS MONTES;49830;12
49-E1-00077;CODESAL GERVAS, TOMAS;980530603;CALLE SAN TORCUATO;ZAMORA;ZAMORA;ZAMORA;49014;21
49-E1-00081;JAMBRINA SANCHEZ, YOLANDA;;CALLE MANZANERA;ZAMORA;GALLEGOS DEL RIO;GALLEGOS DEL RÍO;49559;S/N
49-E1-00082;ESPINOSA NAVARRO, JOSE;980620167;CALLE COSTANILLA;ZAMORA;PUEBLA DE SANABRIA;PUEBLA DE SANABRIA;49300;19
